building_id,site_id,fold,model,mae,rmse,nmae,n,skill,mean_load,zero_frac,lgbm_sec
Bobcat_other_Howard,Bobcat,fold2,lgbm_recursive,41.800223738614285,101.3547604274032,1.5562087543798566,17280,0.9617813989233369,26.860293402777778,0.46458333333333335,17.1
Bobcat_other_Howard,Bobcat,fold2,lgbm_multioutput,28.036979431306357,73.0730789473375,1.0438076386912025,17280,0.6451028938899306,26.860293402777778,0.46458333333333335,17.1
Bobcat_other_Howard,Bobcat,fold2,lstm_seq2seq,21.683822523608033,70.96174240996893,0.807281670324777,17280,0.49892309886120384,26.860293402777778,0.46458333333333335,17.1
Bobcat_other_Howard,Bobcat,fold2,transformer,24.960454391261912,75.50000443203965,0.9292696106097117,17280,0.5743151254956863,26.860293402777778,0.46458333333333335,17.1
Bobcat_other_Howard,Bobcat,fold3,seasonal_naive,191.00548817708332,289.5804291374545,1.256161054179983,17280,1.0,152.05493558449075,0.001388888888888889,17.6
Bobcat_other_Howard,Bobcat,fold3,lgbm_direct,137.15456820702536,225.71051432593788,0.9020066838331212,17280,0.7180661116913448,152.05493558449075,0.001388888888888889,17.6
Bobcat_other_Howard,Bobcat,fold3,lgbm_recursive,142.85427698473725,215.98913920560238,0.9394912202988567,17280,0.7479066614687818,152.05493558449075,0.001388888888888889,17.6
Bobcat_other_Howard,Bobcat,fold3,lgbm_multioutput,137.15456820702536,225.71051432593788,0.9020066838331212,17280,0.7180661116913448,152.05493558449075,0.001388888888888889,17.6
Bobcat_other_Howard,Bobcat,fold3,lstm_seq2seq,131.38252432107961,228.13561985861497,0.864046430430242,17280,0.6878468549514839,152.05493558449075,0.001388888888888889,17.6
Bobcat_other_Howard,Bobcat,fold3,transformer,132.66825740223143,223.3420117833864,0.8725021446509579,17280,0.6945782483445355,152.05493558449075,0.001388888888888889,17.6
Bull_assembly_Brandon,Bull,fold0,seasonal_naive,202.27619051504627,261.10413739912894,0.9527918021847667,17280,1.0,212.2984161400463,0.001388888888888889,14.5
Bull_assembly_Brandon,Bull,fold0,lgbm_direct,77.18956173015125,103.6133041947322,0.3635899086464773,17280,0.3816047827161819,212.2984161400463,0.001388888888888889,14.5
Bull_assembly_Brandon,Bull,fold0,lgbm_recursive,223.21993248666666,511.83113225394123,1.0514441725246588,17280,1.103540322359702,212.2984161400463,0.001388888888888889,14.5
Bull_assembly_Brandon,Bull,fold0,lgbm_multioutput,77.18956173015125,103.6133041947322,0.3635899086464773,17280,0.3816047827161819,212.2984161400463,0.001388888888888889,14.5
Bull_assembly_Brandon,Bull,fold0,lstm_seq2seq,89.75750707541006,116.91503548809563,0.42278933921108475,17280,0.44373738128479073,212.2984161400463,0.001388888888888889,14.5
Bull_assembly_Brandon,Bull,fold0,transformer,77.90767069824784,101.11670735049736,0.3669724537504543,17280,0.38515492357194997,212.2984161400463,0.001388888888888889,14.5
Bull_assembly_Brandon,Bull,fold1,seasonal_naive,198.42990307291666,261.99170872829717,0.6008149551477567,17280,1.0,330.2679158912037,0.0,15.1
Bull_assembly_Brandon,Bull,fold1,lgbm_direct,86.89059152956166,118.71838493898069,0.26309122790536216,17280,0.4378906111627346,330.2679158912037,0.0,15.1
Bull_assembly_Brandon,Bull,fold1,lgbm_recursive,235.77905560456296,413.0090360517635,0.7139023933594352,17280,1.1882234076278395,330.2679158912037,0.0,15.1
Bull_assembly_Brandon,Bull,fold1,lgbm_multioutput,86.89059152956166,118.71838493898069,0.26309122790536216,17280,0.4378906111627346,330.2679158912037,0.0,15.1
Bull_assembly_Brandon,Bull,fold1,lstm_seq2seq,99.78422473423494,126.9706438053703,0.3021311484797866,10152,0.5028688881512351,330.2679158912037,0.0,15.1
Bull_assembly_Brandon,Bull,fold1,transformer,85.15744007005625,117.87737943392493,0.25784351422772983,10152,0.4291562851732262,330.2679158912037,0.0,15.1
Bull_assembly_Brandon,Bull,fold2,seasonal_naive,137.32250560185187,196.215189969731,0.7521737191048178,17280,1.0,182.56754006944445,0.0,17.8
Bull_assembly_Brandon,Bull,fold2,lgbm_direct,88.2116267484654,121.51444580828654,0.4831725656976687,17280,0.6423683165541936,182.56754006944445,0.0,17.8
Bull_assembly_Brandon,Bull,fold2,lgbm_recursive,205.47379782996074,399.9884252206642,1.1254673078894708,17280,1.496286402068022,182.56754006944445,0.0,17.8
Bull_assembly_Brandon,Bull,fold2,lgbm_multioutput,88.2116267484654,121.51444580828654,0.4831725656976687,17280,0.6423683165541936,182.56754006944445,0.0,17.8
Bull_assembly_Brandon,Bull,fold2,lstm_seq2seq,75.99903090446774,105.28543460986573,0.4162789884530376,13464,0.5534346360152844,182.56754006944445,0.0,17.8
Bull_assembly_Brandon,Bull,fold2,transformer,84.19042752715647,116.42413686151683,0.46114674873272865,13464,0.6130854309580929,182.56754006944445,0.0,17.8
Bull_assembly_Brandon,Bull,fold3,seasonal_naive,191.57523087962963,308.03957446093784,0.5974459595259981,17280,1.0,320.65700307291667,0.0,18.4
Bull_assembly_Brandon,Bull,fold3,lgbm_direct,118.4868016877667,167.07385384825562,0.3695125961768659,17280,0.6184870619428574,320.65700307291667,0.0,18.4
Bull_assembly_Brandon,Bull,fold3,lgbm_recursive,243.25370356192386,413.00216017726603,0.7586102945851101,17280,1.2697555025511873,320.65700307291667,0.0,18.4
Bull_assembly_Brandon,Bull,fold3,lgbm_multioutput,118.4868016877667,167.07385384825562,0.3695125961768659,17280,0.6184870619428574,320.65700307291667,0.0,18.4
Bull_assembly_Brandon,Bull,fold3,lstm_seq2seq,91.02509621548123,142.52921027522535,0.2838706011194845,17280,0.4751402140951824,320.65700307291667,0.0,18.4
Bull_assembly_Brandon,Bull,fold3,transformer,92.67449558240254,161.93292859834224,0.28901441320253524,17280,0.48374988330632207,320.65700307291667,0.0,18.4
Bull_education_Linnie,Bull,fold0,seasonal_naive,529.984709994213,685.3922713821571,0.6562118113210128,17280,1.0,807.6427471296296,0.0,15.7
Bull_education_Linnie,Bull,fold0,lgbm_direct,190.1050717369899,257.99436947944673,0.2353826272973109,17280,0.35869916273446023,807.6427471296296,0.0,15.7
Bull_education_Linnie,Bull,fold0,lgbm_recursive,473.4714671440841,651.4792990788969,0.5862387408625985,17280,0.8933681636763711,807.6427471296296,0.0,15.7
Bull_education_Linnie,Bull,fold0,lgbm_multioutput,190.1050717369899,257.99436947944673,0.2353826272973109,17280,0.35869916273446023,807.6427471296296,0.0,15.7
Bull_education_Linnie,Bull,fold0,lstm_seq2seq,164.42389725806345,243.5321423522734,0.20358493633778998,17280,0.31024271862457853,807.6427471296296,0.0,15.7
Bull_education_Linnie,Bull,fold0,transformer,178.38022959751834,252.5002033650748,0.22086526528156597,17280,0.33657618084768165,807.6427471296296,0.0,15.7
Bull_education_Linnie,Bull,fold1,seasonal_naive,591.339787037037,772.1886472439273,0.47025237752997995,17280,1.0,1257.4945184606481,0.0,16.3
Bull_education_Linnie,Bull,fold1,lgbm_direct,149.34376396704374,217.31139064467013,0.11876295425117377,17280,0.2525515232373329,1257.4945184606481,0.0,16.3
Bull_education_Linnie,Bull,fold1,lgbm_recursive,652.4151454935709,859.2715015136566,0.5188214627704458,17280,1.1032830189941347,1257.4945184606481,0.0,16.3
Bull_education_Linnie,Bull,fold1,lgbm_multioutput,149.34376396704374,217.31139064467013,0.11876295425117377,17280,0.2525515232373329,1257.4945184606481,0.0,16.3
Bull_education_Linnie,Bull,fold1,lstm_seq2seq,95.4428948400523,122.18281364551942,0.07589925318870412,10152,0.16140110463102408,1257.4945184606481,0.0,16.3
Bull_education_Linnie,Bull,fold1,transformer,99.84205358195085,134.31449036117948,0.0793976054099796,10152,0.16884041251852636,1257.4945184606481,0.0,16.3
Bull_education_Linnie,Bull,fold2,seasonal_naive,728.0170055613426,929.4169972660982,0.4982641900293098,17280,1.0,1461.1064172974538,0.0,19.3
Bull_education_Linnie,Bull,fold2,lgbm_direct,211.88727410406594,325.96901073818384,0.14501837210186563,17280,0.29104714929109216,1461.1064172974538,0.0,19.3
Bull_education_Linnie,Bull,fold2,lgbm_recursive,703.2806792378769,905.9225104006341,0.48133433055389985,17280,0.9660223234697759,1461.1064172974538,0.0,19.3
Bull_education_Linnie,Bull,fold2,lgbm_multioutput,211.88727410406594,325.96901073818384,0.14501837210186563,17280,0.29104714929109216,1461.1064172974538,0.0,19.3
Bull_education_Linnie,Bull,fold2,lstm_seq2seq,143.00935619945287,219.40046215175983,0.09787744034686478,13464,0.19643683472638734,1461.1064172974538,0.0,19.3
Bull_education_Linnie,Bull,fold2,transformer,157.294862702834,240.88861196145083,0.10765462449598681,13464,0.21605932485265328,1461.1064172974538,0.0,19.3
Bull_education_Linnie,Bull,fold3,seasonal_naive,596.1568934432871,735.9479946644603,0.3225069813073033,17280,1.0,1848.5084912789355,0.0,20.0
