local_date,method,mae,day_ape,true_kwh,n_steps,trip_day,fold
2024-04-19,sn_day,37.61875433696065,0.08279921320735961,7348.491043585,96,False,4
2024-04-19,sn_week,214.39634867464235,0.26444392967525426,7348.491043585,96,False,4
2024-04-19,lgbm_lagged,30.285211367122667,0.07197918324406997,7348.491043585,96,False,4
2024-04-19,lgbm_perfect,29.25638646852299,0.05832342575094652,7348.491043585,96,False,4
2024-04-20,sn_day,57.65863274633102,0.21954741461236268,6025.5886368475,96,False,4
2024-04-20,sn_week,80.36403607215279,0.3200910287730416,6025.5886368475,96,False,4
2024-04-20,lgbm_lagged,28.297755511301165,0.09188007007523523,6025.5886368475,96,False,4
2024-04-20,lgbm_perfect,31.32637642449068,0.10851865182383238,6025.5886368475,96,False,4
2024-04-21,sn_day,24.96532115040509,0.055899038936646855,5706.595436355001,96,False,4
2024-04-21,sn_week,87.01682555594907,0.35205105892182315,5706.595436355001,96,False,4
2024-04-21,lgbm_lagged,20.495880963764268,0.07746863778434178,5706.595436355001,96,False,4
2024-04-21,lgbm_perfect,24.167824587909923,0.09189796082946934,5706.595436355001,96,False,4
2024-04-22,sn_day,30.40939971630787,0.0846218000420459,6234.1395464925,96,False,4
2024-04-22,sn_week,205.3721409177662,0.7897781522573966,6234.1395464925,96,False,4
2024-04-22,lgbm_lagged,27.11511156611247,0.07601644754378765,6234.1395464925,96,False,4
2024-04-22,lgbm_perfect,27.489172897416676,0.07966921554284645,6234.1395464925,96,False,4
2024-04-23,sn_day,57.505179674525465,0.17538652596009638,7560.074802016667,96,False,4
2024-04-23,sn_week,45.797915248101845,0.09003464421499682,7560.074802016667,96,False,4
2024-04-23,lgbm_lagged,27.92751287523514,0.011967366083725103,7560.074802016667,96,False,4
2024-04-23,lgbm_perfect,26.517344274233068,0.02804523695528315,7560.074802016667,96,False,4
2024-04-24,sn_day,39.98833345872685,0.00021016073104951707,7561.663966843889,96,False,4
2024-04-24,sn_week,65.9669607475926,0.19034575245328303,7561.663966843889,96,False,4
2024-04-24,lgbm_lagged,27.23901052761546,0.049198238913297415,7561.663966843889,96,False,4
2024-04-24,lgbm_perfect,21.91065782404733,0.014537253587736006,7561.663966843889,96,False,4
2024-04-25,sn_day,65.52649201296296,0.12426126930010273,8634.611787468333,96,False,4
2024-04-25,sn_week,67.38513465464582,0.07848314248437795,8634.611787468333,96,False,4
2024-04-25,lgbm_lagged,61.809586570372346,0.14438924513243417,8634.611787468333,96,False,4
2024-04-25,lgbm_perfect,59.43294975754628,0.13525447414502184,8634.611787468333,96,False,4
2024-04-26,sn_day,55.58458302158565,0.0002748683682872245,8636.985821668055,96,False,4
2024-04-26,sn_week,58.81305752496528,0.1491833846537691,8636.985821668055,96,False,4
2024-04-26,lgbm_lagged,34.93591248721493,0.05814078341540439,8636.985821668055,96,False,4
2024-04-26,lgbm_perfect,32.67344522620491,0.04426531597274403,8636.985821668055,96,False,4
2024-04-27,sn_day,39.81229243771991,0.0029555726616628526,8662.58873210389,96,False,4
2024-04-27,sn_week,109.87500396901622,0.3044124772406157,8662.58873210389,96,False,4
2024-04-27,lgbm_lagged,71.04415376562036,0.1966788885233456,8662.58873210389,96,False,4
2024-04-27,lgbm_perfect,65.41513357256122,0.18093659571550116,8662.58873210389,96,False,4
2024-04-28,sn_day,32.51215796702546,0.00467759854171376,8622.257274052501,96,False,4
2024-04-28,sn_week,121.48590990406251,0.3381552817348404,8622.257274052501,96,False,4
2024-04-28,lgbm_lagged,84.15395889225094,0.23421470381719903,8622.257274052501,96,False,4
2024-04-28,lgbm_perfect,73.93913143020255,0.20580911679185152,8622.257274052501,96,False,4
2024-04-29,sn_day,166.92318277346067,0.3058728051588826,12421.725208484444,96,False,4
2024-04-29,sn_week,257.8160692496644,0.49812611035427035,12421.725208484444,96,False,4
2024-04-29,lgbm_lagged,211.8491579465074,0.4022212570560265,12421.725208484444,96,False,4
2024-04-29,lgbm_perfect,187.64365959062562,0.3566588288538922,12421.725208484444,96,False,4
2024-04-30,sn_day,55.27609371091436,0.02288987769781451,12712.717763293056,96,False,4
2024-04-30,sn_week,215.87856214832178,0.40531403726701376,12712.717763293056,96,False,4
2024-04-30,lgbm_lagged,213.96737649567453,0.39601398143510824,12712.717763293056,96,False,4
2024-04-30,lgbm_perfect,195.75621444335903,0.3662847172809098,12712.717763293056,96,False,4
2024-05-01,sn_day,142.34308008090278,0.34312113329469673,9465.05676082139,96,False,5
2024-05-01,sn_week,83.99839817049768,0.20109681770279436,9465.05676082139,96,False,5
2024-05-01,lgbm_lagged,50.11691980235938,0.03720495728424398,9465.05676082139,96,False,5
2024-05-01,lgbm_perfect,54.94542616601563,0.07905134037587662,9465.05676082139,96,False,5
2024-05-02,sn_day,80.77648414918865,0.09782083707773512,10491.327166283638,96,False,5
2024-05-02,sn_week,94.64698967445486,0.1769762156290673,10491.327166283638,96,False,5
2024-05-02,lgbm_lagged,78.75646265252693,0.07362432912727392,10491.327166283638,96,False,5
2024-05-02,lgbm_perfect,79.66858075046693,0.10644157671577102,10491.327166283638,96,False,5
2024-05-03,sn_day,69.92919145254908,0.020750116049253222,10278.056305190183,96,False,5
2024-05-03,sn_week,87.53383304847615,0.15966739574032346,10278.056305190183,96,False,5
2024-05-03,lgbm_lagged,106.00346067216746,0.14656722928915641,10278.056305190183,96,False,5
2024-05-03,lgbm_perfect,110.61850675008931,0.11116832531795735,10278.056305190183,96,False,5
2024-05-04,sn_day,63.95855776800162,0.04453330300478855,9839.855058353332,96,False,5
2024-05-04,sn_week,53.96341742881945,0.11964264913130276,9839.855058353332,96,False,5
2024-05-04,lgbm_lagged,66.34362572654773,0.13126459265519458,9839.855058353332,96,False,5
2024-05-04,lgbm_perfect,44.42101075287309,0.0767674690967095,9839.855058353332,96,False,5
2024-05-05,sn_day,42.97652864282407,0.02189461623000896,9629.031117371665,96,False,5
2024-05-05,sn_week,55.32631727556713,0.10455608991675715,9629.031117371665,96,False,5
2024-05-05,lgbm_lagged,54.26483228639555,0.030048546224100022,9629.031117371665,96,False,5
2024-05-05,lgbm_perfect,61.110629953579824,0.07481098171553277,9629.031117371665,96,False,5
2024-05-06,sn_day,150.7067960053125,0.2597008714297852,13006.946443350278,96,False,5
2024-05-06,sn_week,47.64395192140048,0.04499297643875706,13006.946443350278,96,False,5
2024-05-06,lgbm_lagged,41.67833661331516,0.01246278584526134,13006.946443350278,96,False,5
2024-05-06,lgbm_perfect,39.394891252902376,0.04613285028918351,13006.946443350278,96,False,5
2024-05-07,sn_day,90.53742693961806,0.19172860185757462,10914.352834257777,96,False,5
2024-05-07,sn_week,82.23891559876157,0.16477064250576567,10914.352834257777,96,False,5
2024-05-07,lgbm_lagged,44.60612446920339,0.028970904116306196,10914.352834257777,96,False,5
2024-05-07,lgbm_perfect,86.00684952087288,0.036143731812128405,10914.352834257777,96,False,5
2024-05-08,sn_day,59.77960234429398,0.08055407084421988,10100.700306214723,96,False,5
2024-05-08,sn_week,59.32633680877314,0.06293064105686189,10100.700306214723,96,False,5
2024-05-08,lgbm_lagged,123.9237223256877,0.038610144552389425,10100.700306214723,96,False,5
2024-05-08,lgbm_perfect,119.3278639167548,0.005344213070600952,10100.700306214723,96,False,5
2024-05-09,sn_day,105.49351291216435,0.199178257794454,12612.919672231112,96,False,5
2024-05-09,sn_week,91.66955848674654,0.16820788216216265,12612.919672231112,96,False,5
2024-05-09,lgbm_lagged,140.73688591065118,0.2670981937270106,12612.919672231112,96,False,5
2024-05-09,lgbm_perfect,109.72989128930082,0.20753373159725416,12612.919672231112,96,False,5
2024-05-10,sn_day,119.61264270629862,0.07831823086449065,11696.843576612166,96,False,5
2024-05-10,sn_week,132.4539697048095,0.12129659272000931,11696.843576612166,96,False,5
2024-05-10,lgbm_lagged,166.85727107826395,0.3167315712648284,11696.843576612166,96,False,5
2024-05-10,lgbm_perfect,170.92409871359214,0.27739810117794345,11696.843576612166,96,False,5
2024-05-14,sn_day,253.05303787523727,0.5627359154673068,10559.557649002172,96,False,5
2024-05-14,sn_week,131.04076490199282,0.033599436363618104,10559.557649002172,96,False,5
2024-05-14,lgbm_lagged,172.69883983005866,0.2454733186520177,10559.557649002172,96,False,5
2024-05-14,lgbm_perfect,157.47791921590877,0.2117643779573322,10559.557649002172,96,False,5
2024-05-15,sn_day,133.4723404074442,0.051167929295978236,11129.005832578056,96,False,5
2024-05-15,sn_week,76.28956457476852,0.09239868698362641,11129.005832578056,96,False,5
2024-05-15,lgbm_lagged,145.67074759366758,0.2527949728529924,11129.005832578056,96,False,5
2024-05-15,lgbm_perfect,91.72695040192082,0.13251451520252172,11129.005832578056,96,False,5
2024-05-16,sn_day,57.1750327936227,0.008487258447201239,11035.34599903,96,False,5
2024-05-16,sn_week,70.1966502343287,0.14295643048616505,11035.34599903,96,False,5
2024-05-16,lgbm_lagged,154.71099097281038,0.2291881524633468,11035.34599903,96,False,5
2024-05-16,lgbm_perfect,104.56224146926934,0.0837924011884412,11035.34599903,96,False,5
2024-05-17,sn_day,127.927153028044,0.3406449602530405,8231.370964126945,96,False,5
2024-05-17,sn_week,162.85577507681944,0.42100794965845445,8231.370964126945,96,False,5
2024-05-17,lgbm_lagged,82.25831196057338,0.03603029546747521,8231.370964126945,96,False,5
2024-05-17,lgbm_perfect,60.82858397021061,0.05757972530454397,8231.370964126945,96,False,5
2024-05-20,sn_day,108.54380108959492,0.19073493435194253,11069.472314017221,96,False,5
2024-05-20,sn_week,268.83987523150375,0.5828784627236252,11069.472314017221,96,False,5
2024-05-20,lgbm_lagged,52.857445583036565,0.02211360798909393,11069.472314017221,96,False,5
2024-05-20,lgbm_perfect,43.68671409747711,0.07560606301133148,11069.472314017221,96,False,5
2024-05-21,sn_day,140.66890847598378,0.21784797389300403,14152.58408152861,96,False,5
2024-05-21,sn_week,176.03930533193497,0.25387776619648655,14152.58408152861,96,False,5
2024-05-21,lgbm_lagged,146.01035574192653,0.1379244858785531,14152.58408152861,96,False,5
2024-05-21,lgbm_perfect,135.92447843126504,0.03533871092455647,14152.58408152861,96,False,5
2024-05-22,sn_day,111.3424485151794,0.12881053298875958,12537.608099790417,96,False,5
2024-05-22,sn_week,69.25503452984374,0.11235015929680466,12537.608099790417,96,False,5
2024-05-22,lgbm_lagged,191.6679160098348,0.331068379204161,12537.608099790417,96,False,5
2024-05-22,lgbm_perfect,101.5044593253504,0.08910617572324478,12537.608099790417,96,False,5
2024-05-23,sn_day,90.17967201280673,0.1129017858345644,14133.280734406111,96,False,5
2024-05-23,sn_week,136.5556117519213,0.21919431118597166,14133.280734406111,96,False,5
2024-05-23,lgbm_lagged,197.88043535997113,0.29757666651132686,14133.280734406111,96,False,5
2024-05-23,lgbm_perfect,153.8556045091341,0.1808997486393364,14133.280734406111,96,False,5
2024-05-24,sn_day,118.5836253108912,0.1470705935564897,12321.195237501388,96,False,5
2024-05-24,sn_week,170.4093447239352,0.33193405303135326,12321.195237501388,96,False,5
2024-05-24,lgbm_lagged,91.08995941609453,0.15702086554274397,12321.195237501388,96,False,5
2024-05-24,lgbm_perfect,132.76309318609586,0.21943764042373345,12321.195237501388,96,False,5
2024-05-25,sn_day,90.11871475902778,0.04929433114348092,12960.0523496625,96,False,5
2024-05-25,sn_week,201.24760467239582,0.3726792440204363,12960.0523496625,96,False,5
2024-05-25,lgbm_lagged,185.80666135871013,0.31776452997194804,12960.0523496625,96,False,5
2024-05-25,lgbm_perfect,156.55800279112498,0.252561701135504,12960.0523496625,96,False,5
2024-05-26,sn_day,106.9662090780787,0.24114074535259827,10442.0488958975,96,False,5
2024-05-26,sn_week,66.27761822608797,0.14210924233346603,10442.0488958975,96,False,5
2024-05-26,lgbm_lagged,59.663731713332346,0.034614067891117255,10442.0488958975,96,False,5
2024-05-26,lgbm_perfect,46.5835688965845,0.037530128848772513,10442.0488958975,96,False,5
2024-05-27,sn_day,257.04446182442126,0.3644380845972884,16429.632806555277,96,False,5
2024-05-27,sn_week,223.44067819174768,0.3262495611222303,16429.632806555277,96,False,5
2024-05-27,lgbm_lagged,193.51524749171475,0.20802015871976948,16429.632806555277,96,False,5
2024-05-27,lgbm_perfect,103.2432834125782,0.06275018883943606,16429.632806555277,96,False,5
2024-05-28,sn_day,148.95803845447918,0.1633443718024359,19637.270404730556,96,False,5
